Date RSI14 RSI7 MACD STOCH5 STOCH14 PPO TREND10 TREND20 QUADTREND10 INTENSITY ADX14 AROONUP14 AROONDOWN14 AROON_DIFF CLOSE_MA_DIFF LIN_DEV QUAD_DEV PRICE_OSC VAR_RATIO MONEYFLOW
20120315   71.90141   77.61966    2.08349   88.48218   89.06717    0.94633   17.58227    5.44038    2.62700   21.63985   31.73129  100.00000   50.00000   50.00000   27.41457   13.79282  -19.87558   14.87672    4.88473   28.74246
20120316   72.45005   78.46858    3.07965   90.81705   91.81679    1.22760   42.04950    8.19453    0.13138   15.93352   32.68275  100.00000   42.85714   57.14286   22.84002   -5.44773  -18.45386    8.77761   -3.65368   32.69340
20120319   73.99974   80.86842    3.29837   90.09876   92.63504    1.45534   45.11387   10.53873   -0.16529   22.15971   33.91204  100.00000   35.71429   64.28571   21.00273  -23.63869   -2.35936   18.29879  -37.15714   35.10051
20120320   70.80225   73.72173    3.10331   81.77400   91.35974    1.29283   39.01037   16.41334   -0.68659   23.53284   34.48819   92.85714   28.57143   64.28571    5.89567  -33.91976  -15.68409  -20.43097  -39.67109   46.82915
20120321   69.00127   69.69140    2.64409   71.10316   89.48825    0.95802   28.01921   18.33863   -1.85821   12.52561   35.04315   85.71429   21.42857   64.28571    0.15943  -32.51073  -10.13518  -18.93741  -47.32240   39.89440
20120322   61.59158   54.44186    1.26643   53.43877   83.75541    0.25422   11.05773   16.42572   -8.64842   10.54645   34.21010   78.57143   14.28571   64.28571  -15.41351  -35.05124  -13.02930  -15.09177  -38.81595   36.61349
20120323   63.47353   59.09430    0.22856   49.05673   81.93177   -0.12595    2.82229   14.75447  -11.22466   13.28235   33.60360   71.42857    7.14286   64.28571   -7.10705  -19.68155   27.09146  -11.00044  -37.65317   42.31475
20120326   70.29991   73.06980    0.89796   66.03782   87.95452    0.25424    0.85702   15.80200   -0.00425   19.24938   34.02412  100.00000    0.00000  100.00000   19.00627   33.09592   34.99398   12.43208  -27.84647   46.99690
20120327   67.26083   67.06830    0.79203   70.65119   88.41231    0.23525    1.37563   19.47623    0.03516    2.46826   34.51756  100.00000    0.00000  100.00000   12.05584   13.15023    7.65568   13.69226  -23.91888   29.50350
20120328   62.62305   58.19723   -0.06003   66.61326   83.78265   -0.12360    0.21274   16.84008    0.20178   -4.84853   33.52844   92.85714    0.00000   92.85714    1.35487   -7.22674  -17.55142   21.53377  -24.37573   30.53132
20120329   61.06799   55.27233   -1.00553   61.48191   79.19733   -0.51356    0.03319   16.96989    0.04126    3.75081   32.12868   85.71429    7.14286   78.57143   -2.38612  -11.48039  -16.93473   10.20576  -34.23156   27.38046
20120330   63.43104   60.82306   -1.16992   61.91266   78.30211   -0.61014    0.09656   17.23203    0.08844    1.05474   31.18358   78.57143    0.00000   78.57143    2.34669    5.33801   -2.17361   12.83364  -41.85165   30.19517
20120402   67.23434   68.83562   -0.76007   70.65536   82.16489   -0.35689    2.35168   17.14690    0.07525   12.55118   30.96654  100.00000    0.00000  100.00000   11.82762   21.32243   14.49909   -5.96548  -39.61915   33.91416
20120403   63.24560   60.68251   -1.03914   70.28761   79.45803   -0.46864    3.83652   12.42370   -0.00286    5.61700   30.76499   92.85714   50.00000   42.85714    4.53888   -6.52890   -3.70574   -3.72873  -39.49262   28.96369
20120404   54.79494   45.50404   -2.46348   55.08530   64.90307   -1.09371    0.61345    7.19115   -2.01039    1.17022   29.56618   85.71429   42.85714   42.85714  -12.96718  -32.58897  -17.56431    7.20268  -34.54701   30.67347
20120405   54.40353   44.84966   -3.11939   42.71228   54.56226   -1.53429   -0.03694    3.78175   -1.98696    8.88629   28.38248   78.57143   35.71429   42.85714  -12.69724  -22.05109   -3.22594    6.20483  -30.98371   30.56662
20120409   46.39796   32.58691   -4.85252   31.37344   39.27343   -2.37227   -5.26259    0.34926   -1.07593    8.99741   26.57336   71.42857  100.00000  -28.57143  -27.95780  -33.94074  -20.86001   22.68185   -8.65901   18.41554
20120410   37.59443   22.14738   -7.80340   21.67815   26.90580   -3.69162   -9.45119   -0.17199   -4.81943   -7.11724   26.16096   64.28571  100.00000  -35.71429  -39.41925  -37.64928  -22.56434   36.84937   17.48455   -4.63362
20120411   43.10640   33.86678   -8.36599   23.47675   24.34542   -3.99421  -11.72618   -1.08506   -2.60958   -9.02094   25.77801   57.14286   92.85714  -35.71429  -22.56781   -6.38511   33.04122   41.24586    5.94687   -2.31587
20120412   50.73233   48.56592   -7.10634   38.39866   31.88911   -3.37377  -10.58838   -2.04024   -0.01084    8.52145   24.37074   50.00000   85.71429  -35.71429    7.40773   29.05485   32.41264   42.86997   -2.77788    6.51369
20120413   44.77473   39.19688   -7.16473   36.87375   28.39127   -3.45867  -15.84444   -3.29988    0.13310   -6.42959   23.07689   42.85714   78.57143  -35.71429   -8.89699   11.15124   -0.19745   48.63722  -19.72847   -9.36034
20120416   44.46797   38.72149   -6.93999   38.27696   25.59424   -3.40239  -15.98070   -5.03320    1.41209  -14.85189   22.16140   35.71429   71.42857  -35.71429   -3.89815   16.33872   -9.91201   43.23000  -23.39539  -17.07685
20120417   52.39075   53.54644   -5.08826   55.49398   34.22042   -2.47239   -3.90945   -4.32960    6.05747   -2.59452   20.81986   28.57143   64.28571  -35.71429   19.18267   32.41325   10.66679   40.91523  -23.11873  -16.67794
20120418   50.59110   50.26195   -4.03122   61.33659   37.54231   -1.95692   -0.27761   -4.64852    7.37717    1.80712   19.57415   21.42857   57.14286  -35.71429    8.46231   17.39147  -13.19700   34.42111  -25.35509  -21.23359
20120419   47.27914   44.26368   -3.80193   54.56029   35.15749   -1.87825   -0.00017   -5.25389    1.56921   -6.51988   18.85493   14.28571   50.00000  -35.71429   -4.19211   -3.61077  -22.08937   20.95856  -27.02077  -25.58016
20120420   48.22231   46.19911   -3.33249   52.79999   34.75599   -1.66150    0.93223   -7.47344   -0.00256  -11.47764   18.18708    7.14286   42.85714  -35.71429    0.33340   -8.64127   -6.56471   -4.26247  -30.59754  -34.03196
20120423   43.95097   38.36000   -3.63321   43.48460   28.78074   -1.87758    0.36945   -9.20748   -4.05000   -7.20226   18.70180    0.00000   35.71429  -35.71429  -12.81720  -29.19686   -8.06921   13.51645  -25.57767  -20.45780
20120424   46.24936   43.38409   -3.32035   43.21579   30.46797   -1.73086   -0.03146   -9.83260   -1.61101    2.51012   18.56672    0.00000   28.57143  -28.57143   -7.44467   -8.54480   10.85606  -12.96019  -33.58942   -6.54931
20120425   53.64995   57.86908   -1.72266   61.53964   46.06240   -0.85863   -0.00007   -4.96177    0.13810    7.12466   17.31366    0.00000   21.42857  -21.42857   14.78378   31.05497   25.38365   11.20015  -23.32793    5.20366
20120426   56.94411   63.49197    0.02244   73.14208   62.87199    0.08822    2.02075   -2.18942    0.47493   20.32471   16.64760  100.00000   14.28571   85.71429   22.38064   29.50625   20.35236   10.98528    1.83099    3.38131
20120427   57.71146   64.79167    1.27748   79.34561   72.59727    0.75847    3.81028   -0.58964    2.61677   13.62436   16.29523  100.00000    7.14286   92.85714   20.39182   20.92281   -1.24025   11.75041   14.47525   14.89475
20120430   55.31113   59.22941    1.63629   78.54460   75.40851    0.94352    4.37886   -0.05890    6.60095    6.45132   15.74494   92.85714    0.00000   92.85714   11.09862    4.41176  -30.61882    1.73285   -4.68492   19.28660
20120501   58.42645   65.08052    2.25766   75.89874   78.24432    1.32189   12.68418    0.08211    1.07517   13.61359   16.03990  100.00000   57.14286   42.85714   13.37236    7.53716  -14.81360    6.87536  -37.44533   13.53024
20120502   56.38285   60.21318    2.37752   68.25957   77.68723    1.32652   17.15427    1.67956   -0.00081   16.58898   16.18239   92.85714   50.00000   42.85714    2.52297  -19.08062  -16.99393  -19.73432  -46.09368   22.53864
20120503   51.44630   49.26333    1.49991   48.75235   71.08077    0.85772    9.33960    3.62546   -1.70480    0.28982   15.94635   85.71429   42.85714   42.85714  -10.57503  -33.83162  -18.33641  -18.97171  -37.54463   22.12939
20120504   42.93317   34.06471   -0.65211   33.06417   53.56421   -0.31732    0.47183    2.75563  -17.23564  -11.32566   15.27166   78.57143   35.71429   42.85714  -27.93918  -38.10570  -27.30035   13.50417    8.96276   17.07252
20120507   43.38147   35.10260   -1.86255   26.14534   42.46910   -1.01544   -0.44322    1.49412  -16.45200    0.44800   14.90873   71.42857   28.57143   42.85714  -22.35628  -24.37487   26.60851    6.69723   22.95741    9.84140
20120508   41.45235   31.88185   -2.85692   27.23783   36.37415   -1.61367   -9.16959    0.10922   -3.67861    2.63744   15.37072   64.28571  100.00000  -35.71429  -22.62047  -17.55474   24.60051    0.81051   20.24250   18.64994
20120509   38.72113   27.53980   -3.79861   25.14959   30.06073   -2.21054  -19.20828   -0.00294   -0.71108    7.65159   16.00246   57.14286  100.00000  -42.85714  -22.19423  -13.53425   17.00157    7.10052    6.26139   12.24168
20120510   40.18810   31.31220   -4.00682   27.36921   27.15342   -2.36883  -21.97090   -0.05742   -0.01117   -4.31581   16.40065   50.00000   92.85714  -42.85714  -11.41579   16.08425   23.45408   -5.78677  -32.58511    0.81077
20120511   38.72622   28.75486   -4.15935   30.40729   23.30930   -2.49262  -24.03137   -0.68808    0.02445    1.04941   17.07336   42.85714   85.71429  -42.85714   -9.10202   19.50994   10.30255  -32.20181  -30.16096   -4.97752
20120514   33.87121   21.32132   -4.88239   22.52372   16.39974   -2.98547  -29.18306   -2.86535    0.16811   -1.29983   18.25092   35.71429  100.00000  -64.28571  -20.95069   -3.03994  -27.84436  -13.56359   -8.53763  -12.92472
20120515   31.67596   18.46294   -5.56207   16.88739   11.75376   -3.40798  -26.01759   -5.08265    0.02820   -8.42752   19.66740   28.57143  100.00000  -71.42857  -22.94435   -7.97047  -21.00899   -9.94305   10.94470  -22.34936
20120516   30.27634   16.72989   -5.75905   11.50395    7.94871   -3.66063  -24.51488   -8.32680   -0.00088  -17.93547   21.11574   21.42857  100.00000  -78.57143  -21.14325   -9.10919   -4.75158  -12.34234   25.27229  -37.39275
20120517   25.57527   11.75654   -6.62701    8.05311    5.51382   -4.32232  -23.06024  -12.18621   -0.58084  -28.63185   23.16755   14.28571  100.00000  -85.71429  -32.17573  -37.37037  -21.64194   15.20235   39.80671  -42.74136
20120518   23.35494    9.82019   -7.26056    6.41385    4.19887   -4.88043  -26.54458  -16.91345   -0.43087  -34.49776   25.42637    7.14286  100.00000  -92.85714  -32.17092  -30.97285   -1.23866   26.32431   42.45888  -44.02163
20120521   35.38324   34.77449   -5.81303   19.61175   10.19311   -4.11142  -21.12353  -20.96607   -0.00000  -17.91814   27.13968    0.00000   92.85714  -92.85714   -1.97071   36.30230   36.45519   33.21202   33.38932  -35.75734
20120522   36.49015   36.87607   -4.59455   30.74088   14.89927   -3.27277  -16.38565  -24.18644    0.43273  -15.82022   27.69214    0.00000   85.71429  -85.71429    4.46079   33.16665   20.84143   26.25116   24.25560  -44.85042
20120523   36.84498   37.59052   -3.25555   45.13188   19.23202   -2.48449   -9.94489  -23.22466    3.28659   -5.70573   28.69207    0.00000   78.57143  -78.57143    7.18518   28.30285   -0.36927   23.46000   18.28877  -38.60668
20120524   38.22456   40.50644   -2.26424   57.08058   25.22242   -1.69253   -3.92337  -23.38197    7.60569   -5.95441   29.30935    0.00000   71.42857  -71.42857   10.64436   23.66822  -14.92448   -3.88860   23.36871  -30.32927
20120525   36.79302   37.15661   -1.53153   59.90370   28.42700   -1.18928   -0.53910  -23.57984    5.67680  -11.25310   29.87394    0.00000   64.28571  -64.28571    3.44791    9.82795  -22.96188  -14.72321  -45.36191  -30.01808
20120529   45.04159   53.75896    0.08063   71.32330   37.84918   -0.13837    0.20899  -18.20953    4.86835   -5.72275   29.49680   21.42857   57.14286  -35.71429   13.07865   24.08097   -0.95496  -25.52234  -11.97027  -17.66091
20120530   38.48377   39.13401    0.01800   62.52364   35.29657   -0.11085    0.95511  -14.91865    0.01107  -11.19019   29.14661   14.28571   50.00000  -35.71429   -7.10637  -21.41966  -24.80964   -2.37210   -3.18944  -16.38319
20120531   37.60237   37.36128    0.07271   52.17460   32.27417   -0.11625    1.44563  -12.74488   -2.27059  -11.21442   29.37080    7.14286   42.85714  -35.71429   -8.67214  -28.99418   -7.84379    1.27845    9.51773   -5.56423
20120601   29.34236   23.30468   -1.28798   34.78307   21.51611   -1.26676   -0.11486  -10.55567  -10.19165  -15.73545   30.41254    0.00000  100.00000 -100.00000  -30.89095  -39.29752  -28.11231   36.34378   49.01461   -6.60753
20120604   29.21714   23.12081   -2.19322   27.90158   18.51621   -1.86223   -6.46116  -10.64838   -4.70195  -16.09064   31.69971    0.00000  100.00000 -100.00000  -26.24357  -25.65380    9.29685   33.81346   49.83423    9.23465
20120605   34.11496   33.08366   -2.00009   28.42292   21.02607   -1.69577  -11.14233  -11.20137   -1.18871    1.58226   32.44942    0.00000   92.85714  -92.85714  -12.87977    4.19826   29.90628   26.93311   47.53825    6.73034
20120606   46.11891   53.91473   -0.08289   49.26879   37.72875   -0.33586   -5.49107   -7.04719    0.08461   13.42945   31.17266    0.00000   85.71429  -85.71429   17.97020   35.41199   31.19696   35.56094   48.21569   17.27908
20120607   46.40893   54.37180    1.37868   58.45878   49.25654    0.66414   -1.63154   -4.45222    3.53237   -3.68060   29.15437   50.00000   78.57143  -28.57143   18.38426   27.55719    9.29221   33.70293   49.13998    0.76963
20120608   50.19866   60.38864    2.71742   70.06291   62.09653    1.75061   -0.01270   -1.76217   10.64850   10.71433   27.51989   42.85714   71.42857  -28.57143   24.45676   25.63488   -3.82090    4.42419   49.62389    3.30466
20120611   44.71774   48.40375    2.94837   65.41045   61.41654    1.79301    0.00155   -0.53121    8.40915   -8.12121   25.70135  100.00000   64.28571   35.71429    4.44662    2.89738  -31.08617   23.99464   44.61284   -2.29559
20120612   49.97359   57.24831    3.60748   66.67797   68.04229    2.38585    2.58934   -0.03755    1.86916    4.50769   23.94734   92.85714   57.14286   35.71429   10.79673    8.65124  -12.42090   28.38639   -0.76006   -0.26124
20120613   47.25006   51.45507    3.61364   54.26764   68.47412    2.39028    6.56758   -0.00005    0.00020   -1.15491   22.51196   85.71429   50.00000   35.71429   -1.69502  -13.87770  -14.88752    1.74290   -1.55868    1.86527
20120614   51.89966   59.35776    4.17359   61.09729   75.32583    2.87850   17.42166    0.06208   -1.01224    9.23600   21.53059   78.57143   42.85714   35.71429    8.83037   -8.08869   19.79996   18.39426   12.00043    6.89931
20120615   55.97418   65.70764    5.08987   73.00560   83.03613    3.62643   18.16827    0.31812   -0.30267   16.55520   21.11476  100.00000   35.71429   64.28571   16.87079    8.76560   25.09103   22.09388   40.40338   28.71232
20120618   56.72984   66.86391    5.63128   79.41307   87.35666    4.06571   16.35157    0.58575   -0.00000   22.90772   20.96285  100.00000   28.57143   71.42857   16.49298    8.10640    8.31542    2.73640   39.15127   31.68498
20120619   60.39103   72.31076    6.38688   82.82179   89.69371    4.67645   16.07741    2.01872    1.60633   24.24125   21.51230  100.00000   21.42857   78.57143   20.54916   26.94413    0.46471   -0.30480   47.34256   28.37087
20120620   59.47380   70.03747    6.45633   83.36277   90.50070    4.76545   18.60031    4.20709    0.52654   18.24855   21.94544   92.85714   14.28571   78.57143   14.03948    2.47445  -23.57869   -6.41556   35.49850   21.80603
20120621   48.51111   46.48278    4.63333   56.51057   80.66206    3.43651    5.62037    4.01102   -0.14677   -1.52671   20.98949   85.71429    7.14286   78.57143  -15.67517  -38.68946  -33.69430   13.13297   40.90994   17.86540
20120622   51.72635   52.70867    3.81876   47.28246   76.92037    2.83438    4.70891    5.49432   -3.55402    3.51424   20.10182   78.57143    0.00000   78.57143   -7.52876  -23.83970    3.58956    9.70685   43.34257   14.03953
20120625   45.33054   41.02615    2.07926   34.42289   61.10306    1.50362    0.02578    4.08182   -8.79048   -2.25216   19.11074   71.42857    0.00000   71.42857  -21.46197  -32.37888   -8.61431   31.03284   49.29664   21.16227
20120626   47.48702   45.38177    1.22090   30.12304   49.38386    0.85389   -0.10914    5.49846  -12.36591    1.69926   18.01838   64.28571    0.00000   64.28571  -13.02327  -14.69009   27.90511   24.09610   47.62739   15.64314
20120627   51.22323   52.72667    1.21041   35.76824   48.45056    0.86736   -2.11864    6.17247   -0.79658   10.68606   17.08092   57.14286   21.42857   35.71429    1.93028   13.45905   28.29754   34.60091   18.96867   25.77381
20120628   49.99986   50.21111    0.96576   46.45607   45.63152    0.69165   -6.35852    6.87863    0.02641   13.44005   15.93127   50.00000   14.28571   35.71429    2.56201   15.42125   10.44146    3.99098   19.77312   28.09503
20120629   59.15131   66.46823    2.33753   63.25855   62.77500    1.81736   -0.21653    5.04605    6.08637   15.54321   16.33129  100.00000    7.14286   92.85714   26.08824   37.62628   24.17641   28.25180   49.06368   29.04058
